order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_line_amount,created_at,updated_at
1202,408,39,3,289.42,201.14,667.12,2024-01-26 08:10:43,2024-01-26 17:17:38
1203,409,10,2,300.03,109.85,490.21,2023-01-23 02:56:12,2023-01-26 09:38:31
1204,409,59,3,389.01,220.67,946.36,2025-10-29 13:41:54,2025-11-02 05:00:06
1205,410,30,5,493.82,230.37,2238.73,2025-05-01 09:06:00,2025-05-07 20:03:08
1206,410,50,5,65.47,95.09,232.26,2023-11-15 00:12:06,2023-11-21 14:07:49
1207,411,62,2,374.89,188.63,561.15,2024-10-22 21:28:04,2024-10-25 12:35:15
1208,412,58,4,451.16,454.85,1349.79,2025-02-10 14:19:39,2025-02-15 14:57:33
1209,412,47,3,484.68,263.39,1190.65,2024-01-27 17:58:01,2024-01-30 02:22:32
1210,412,57,2,201.13,33.17,369.09,2025-08-12 19:23:15,2025-08-19 01:11:13
1211,412,118,1,93.20,7.78,85.42,2023-07-19 12:53:19,2023-07-21 08:29:25
1212,412,89,5,334.14,72.89,1597.81,2024-12-04 15:20:23,2024-12-07 02:21:02
1213,413,34,5,325.15,480.57,1145.18,2025-07-05 23:07:05,2025-07-08 01:46:30
1214,413,13,3,76.30,47.34,181.56,2025-01-26 20:31:14,2025-01-30 04:11:20
1215,413,103,5,144.68,20.50,702.90,2024-02-13 06:30:30,2024-02-15 16:26:13
1216,414,25,4,376.34,49.93,1455.43,2023-11-20 06:08:11,2023-11-23 04:02:33
1217,414,80,2,222.33,100.58,344.08,2024-11-18 11:51:19,2024-11-20 21:10:55
1218,414,29,1,302.48,41.43,261.05,2025-05-17 11:56:31,2025-05-24 09:51:37
1219,414,72,5,71.12,39.66,315.94,2024-09-27 13:58:35,2024-09-29 07:34:08
1220,414,51,2,325.51,92.43,558.59,2025-09-18 08:43:47,2025-09-24 06:54:16
1221,415,1,2,87.49,38.86,136.12,2025-01-12 07:12:43,2025-01-14 23:21:52
1222,415,118,5,211.53,30.81,1026.84,2025-10-21 06:09:24,2025-10-21 14:03:19
1223,415,83,4,278.85,284.09,831.31,2024-12-09 04:54:56,2024-12-13 01:18:11
1224,415,5,3,17.37,4.62,47.49,2024-12-09 05:20:03,2024-12-12 15:29:25
1225,415,39,4,315.27,129.05,1132.03,2024-02-01 14:32:45,2024-02-06 22:40:39
1226,416,42,5,432.97,486.83,1678.02,2023-06-15 18:31:24,2023-06-16 02:18:35
1227,416,35,2,410.80,33.10,788.50,2024-12-28 00:30:18,2024-12-30 23:55:02
1228,417,9,1,403.54,47.75,355.79,2025-05-30 19:21:01,2025-06-06 01:31:18
1229,417,5,2,197.75,65.16,330.34,2023-06-02 02:16:25,2023-06-05 06:24:22
1230,417,75,2,172.39,96.86,247.92,2023-02-25 20:35:23,2023-02-27 23:59:54
1231,417,14,5,85.47,17.15,410.20,2023-04-03 14:18:56,2023-04-04 01:58:50
1232,417,39,5,213.50,299.86,767.64,2024-07-25 13:19:57,2024-07-29 09:17:51
1233,418,89,4,331.70,169.22,1157.58,2023-09-08 20:52:35,2023-09-13 17:29:10
1234,418,26,3,310.64,54.12,877.80,2024-07-14 09:43:46,2024-07-17 10:55:08
1235,418,69,3,360.47,172.28,909.13,2025-08-02 03:41:48,2025-08-08 18:18:18
1236,418,57,2,339.20,63.44,614.96,2025-03-14 15:40:38,2025-03-18 08:41:09
1237,419,44,2,410.54,45.68,775.40,2023-03-13 22:27:06,2023-03-15 23:47:16
1238,419,6,1,142.69,7.17,135.52,2025-09-20 23:48:48,2025-09-21 20:01:35
1239,419,58,3,410.98,204.65,1028.29,2025-07-10 04:35:42,2025-07-14 05:32:57
1240,420,12,1,43.48,1.95,41.53,2024-02-14 06:52:17,2024-02-15 02:51:59
1241,420,72,2,37.29,8.65,65.93,2024-08-31 07:25:50,2024-09-02 02:16:44
1242,420,50,5,318.59,460.79,1132.16,2024-11-11 23:36:54,2024-11-16 10:40:38
1243,421,106,1,495.71,27.06,468.65,2023-01-18 14:55:24,2023-01-21 12:17:47
1244,421,81,2,369.10,215.62,522.58,2025-01-16 18:19:03,2025-01-21 16:07:51
1245,422,3,2,382.32,107.63,657.01,2025-06-10 03:19:07,2025-06-15 04:35:48
1246,423,12,4,172.08,92.99,595.33,2023-08-03 02:04:43,2023-08-07 15:30:41
1247,424,24,4,373.02,146.64,1345.44,2023-01-15 19:46:11,2023-01-18 21:22:43
1248,425,54,3,428.65,86.39,1199.56,2025-01-07 15:58:26,2025-01-10 00:30:15
1249,425,78,3,159.76,28.85,450.43,2024-10-02 06:24:05,2024-10-05 05:37:56
1250,425,99,5,426.21,11.57,2119.48,2024-11-25 04:10:46,2024-11-26 09:43:47
1251,425,21,1,90.98,7.45,83.53,2024-01-24 11:40:35,2024-01-27 05:16:46
1252,426,13,5,98.07,62.49,427.86,2023-11-03 00:59:20,2023-11-05 19:27:02
1253,427,76,2,187.40,45.85,328.95,2025-10-06 20:49:14,2025-10-08 16:23:07
1254,427,21,3,231.63,2.78,692.11,2025-03-11 15:48:59,2025-03-14 06:23:06
1255,427,93,2,387.61,131.47,643.75,2024-04-15 06:31:03,2024-04-19 20:27:56
1256,428,32,1,83.70,21.19,62.51,2024-08-30 13:51:18,2024-09-05 01:48:57
1257,429,30,1,479.43,111.79,367.64,2025-09-13 23:35:27,2025-09-17 06:16:41
1258,430,60,1,201.74,12.83,188.91,2025-06-17 04:13:13,2025-06-22 17:18:00
1259,430,43,4,104.10,56.95,359.45,2024-10-03 09:27:58,2024-10-07 05:01:44
1260,431,98,4,204.57,232.12,586.16,2023-03-26 02:52:42,2023-03-31 23:54:54
1261,431,18,4,355.21,94.90,1325.94,2025-09-24 16:25:44,2025-09-30 19:47:01
1262,431,66,4,132.47,4.01,525.87,2024-06-28 07:07:11,2024-06-29 04:41:40
1263,432,36,1,47.27,7.38,39.89,2024-10-27 08:29:53,2024-11-03 06:50:59
1264,432,48,5,480.90,248.55,2155.95,2025-06-29 14:52:45,2025-07-02 23:31:03
1265,433,46,4,87.61,21.46,328.98,2023-06-01 05:21:09,2023-06-06 06:29:22
1266,433,109,1,66.85,16.36,50.49,2025-05-06 16:37:32,2025-05-09 04:10:33
1267,433,67,2,301.66,79.44,523.88,2024-05-17 20:33:03,2024-05-24 16:05:16
1268,433,106,3,115.98,21.71,326.23,2023-12-08 12:28:42,2023-12-09 23:28:50
1269,434,97,3,321.75,238.38,726.87,2023-10-24 15:49:39,2023-10-28 03:25:48
1270,434,78,2,361.31,189.90,532.72,2025-05-12 08:59:29,2025-05-18 12:16:07
1271,434,68,4,258.61,241.06,793.38,2024-10-31 04:17:13,2024-11-03 07:09:33
1272,434,66,4,355.89,242.70,1180.86,2025-08-08 00:02:08,2025-08-08 06:36:17
1273,434,40,1,172.42,33.62,138.80,2024-11-12 22:48:27,2024-11-19 13:51:22
1274,435,37,1,341.67,68.81,272.86,2025-06-22 11:58:58,2025-06-28 17:12:55
1275,435,108,4,323.13,55.51,1237.01,2023-12-24 00:40:24,2023-12-26 06:09:09
1276,435,101,1,335.37,10.91,324.46,2025-11-02 17:17:20,2025-11-07 16:57:58
1277,436,103,5,28.77,4.89,138.96,2024-05-05 12:28:39,2024-05-10 00:46:02
1278,436,34,4,282.91,187.57,944.07,2025-01-29 22:48:19,2025-02-04 05:01:47
1279,436,61,2,54.86,1.58,108.14,2024-10-27 07:31:32,2024-11-01 02:11:52
1280,436,39,3,423.95,172.56,1099.29,2023-07-25 04:11:35,2023-07-30 23:59:38
1281,437,1,2,474.00,266.71,681.29,2025-03-07 07:43:29,2025-03-11 23:37:23
1282,437,105,5,151.04,97.77,657.43,2024-05-03 04:40:45,2024-05-05 13:14:47
1283,437,28,3,299.16,94.94,802.54,2023-03-13 10:03:43,2023-03-15 04:23:29
1284,438,120,5,143.95,25.06,694.69,2024-09-17 15:18:13,2024-09-18 14:58:00
1285,439,24,3,317.56,168.68,784.00,2025-03-17 01:37:03,2025-03-17 11:31:14
1286,440,53,2,136.58,55.62,217.54,2024-11-07 17:01:33,2024-11-12 14:44:17
1287,440,8,2,362.66,42.37,682.95,2025-07-17 09:17:07,2025-07-22 12:11:20
1288,440,77,5,43.17,4.46,211.39,2025-05-16 18:07:34,2025-05-22 00:54:13
1289,440,72,3,397.41,160.71,1031.52,2025-08-25 09:17:52,2025-08-29 11:04:04
1290,441,93,2,490.41,77.56,903.26,2024-10-26 03:44:10,2024-10-27 07:10:01
1291,441,89,1,72.29,18.88,53.41,2024-07-25 10:24:18,2024-07-25 19:01:55
1292,442,42,4,92.20,60.31,308.49,2025-03-06 15:30:16,2025-03-11 07:02:50
1293,442,15,5,208.74,210.40,833.30,2023-05-18 13:52:37,2023-05-18 20:44:12
1294,443,119,4,43.23,51.21,121.71,2025-02-22 03:35:46,2025-02-23 02:00:51
1295,443,41,1,202.95,30.56,172.39,2024-01-26 22:23:21,2024-01-29 23:12:11
1296,443,42,2,201.02,68.66,333.38,2024-12-02 12:44:36,2024-12-07 07:45:12
1297,443,48,5,123.69,19.48,598.97,2025-10-21 16:32:21,2025-10-28 00:14:54
1298,444,112,2,188.55,110.39,266.71,2024-03-19 06:09:01,2024-03-19 15:20:03
1299,444,100,3,154.20,134.63,327.97,2025-10-31 21:27:51,2025-11-01 15:36:49
1300,444,45,5,102.05,149.53,360.72,2024-12-02 11:28:41,2024-12-05 22:52:52
1301,445,24,2,493.09,155.72,830.46,2023-12-23 12:57:05,2023-12-28 23:45:34
1302,445,66,5,7.42,5.74,31.36,2025-05-23 15:58:42,2025-05-30 01:19:29
1303,445,1,4,266.97,26.99,1040.89,2025-04-03 05:25:54,2025-04-03 07:46:41
1304,445,8,2,95.78,19.39,172.17,2024-04-23 23:50:48,2024-04-27 04:26:56
1305,445,62,5,416.00,413.23,1666.77,2025-06-17 12:56:24,2025-06-20 15:59:07
1306,446,97,2,120.17,11.00,229.34,2023-03-22 00:40:43,2023-03-24 16:53:35
1307,446,65,2,14.11,1.67,26.55,2024-02-08 08:26:50,2024-02-12 02:36:46
1308,447,54,4,229.24,259.39,657.57,2024-07-27 05:35:21,2024-08-01 21:21:51
1309,447,63,5,110.65,58.77,494.48,2025-05-05 22:19:08,2025-05-05 23:46:16
1310,447,53,4,462.61,45.88,1804.56,2025-02-24 14:33:54,2025-02-27 21:24:50
1311,447,99,4,266.52,240.31,825.77,2025-01-07 09:19:45,2025-01-14 06:05:49
1312,447,45,3,305.82,99.62,817.84,2024-12-12 02:22:58,2024-12-14 01:00:03
1313,448,39,1,314.17,62.02,252.15,2025-10-24 20:07:15,2025-10-29 03:01:24
1314,448,51,4,368.84,98.92,1376.44,2023-02-18 18:48:50,2023-02-25 15:42:05
1315,448,35,4,422.60,503.79,1186.61,2024-10-14 19:54:43,2024-10-18 13:07:57
1316,448,119,1,73.28,13.91,59.37,2023-02-18 06:14:08,2023-02-22 10:25:41
1317,448,75,2,120.76,35.82,205.70,2025-01-29 11:46:45,2025-02-01 12:19:22
1318,449,88,3,73.27,37.05,182.76,2023-03-23 21:30:41,2023-03-24 17:21:04
1319,449,77,4,446.89,289.67,1497.89,2024-01-29 18:59:21,2024-02-05 07:42:25
1320,449,59,1,217.20,24.10,193.10,2024-05-09 16:45:24,2024-05-13 23:11:45
1321,450,82,3,161.37,66.80,417.31,2024-06-21 02:42:52,2024-06-26 23:19:26
1322,451,88,3,84.59,50.33,203.44,2025-02-12 10:57:16,2025-02-18 11:26:40
1323,452,120,3,91.32,69.39,204.57,2023-10-04 18:22:09,2023-10-05 08:03:45
1324,452,9,3,246.88,101.38,639.26,2025-03-28 18:03:25,2025-03-30 06:41:46
1325,452,59,4,486.24,245.37,1699.59,2024-09-22 06:52:24,2024-09-24 12:41:37
1326,452,99,5,390.46,93.20,1859.10,2023-07-14 18:42:28,2023-07-19 00:21:43
1327,452,116,1,76.73,15.55,61.18,2023-10-30 07:07:34,2023-11-05 13:23:00
1328,453,36,1,237.12,60.55,176.57,2023-07-07 01:55:57,2023-07-11 07:21:50
1329,453,102,4,481.46,514.32,1411.52,2023-04-16 11:44:38,2023-04-19 21:27:37
1330,453,110,1,330.99,38.94,292.05,2023-02-14 00:31:53,2023-02-18 20:37:42
1331,453,13,4,219.01,35.98,840.06,2025-05-16 07:22:44,2025-05-19 11:05:58
1332,453,64,2,15.34,2.21,28.47,2025-01-03 10:55:07,2025-01-04 13:28:20
1333,454,32,5,129.76,11.99,636.81,2025-05-23 05:02:15,2025-05-26 00:20:29
1334,454,13,1,434.75,4.91,429.84,2023-07-18 00:02:03,2023-07-18 04:42:44
1335,455,16,3,432.11,55.29,1241.04,2023-06-02 13:52:58,2023-06-03 08:46:54
1336,455,8,5,66.15,55.95,274.80,2025-06-28 00:54:23,2025-07-03 22:20:25
1337,455,108,3,252.96,56.51,702.37,2023-06-30 21:41:23,2023-07-05 20:29:11
1338,456,60,2,204.82,52.33,357.31,2024-07-08 18:57:35,2024-07-11 14:38:09
1339,456,38,2,423.09,62.53,783.65,2023-09-19 19:05:16,2023-09-24 14:56:36
1340,456,94,3,232.45,2.52,694.83,2025-06-11 11:46:58,2025-06-14 02:59:00
1341,456,18,1,329.17,24.30,304.87,2025-06-10 04:13:42,2025-06-11 20:48:39
1342,457,38,3,190.78,4.69,567.65,2024-01-10 10:06:31,2024-01-17 04:55:30
1343,457,25,4,264.05,314.56,741.64,2024-05-20 13:23:49,2024-05-21 06:24:30
1344,457,18,1,267.95,2.40,265.55,2023-09-08 04:41:20,2023-09-09 00:40:17
1345,458,109,1,361.05,19.10,341.95,2023-08-18 11:57:21,2023-08-20 06:03:13
1346,459,10,2,429.42,30.57,828.27,2024-05-14 16:46:19,2024-05-17 03:26:48
1347,459,20,1,241.36,57.11,184.25,2025-08-15 23:56:51,2025-08-22 21:21:05
1348,459,44,4,298.34,335.80,857.56,2023-01-20 22:18:26,2023-01-22 16:41:53
1349,459,31,1,364.02,62.57,301.45,2024-02-15 03:21:43,2024-02-19 18:25:53
1350,459,18,1,307.03,24.57,282.46,2023-11-01 22:07:28,2023-11-07 11:32:46
1351,460,63,2,489.54,249.65,729.43,2023-01-18 12:14:33,2023-01-20 09:45:26
1352,460,76,1,33.09,7.88,25.21,2025-03-20 17:55:33,2025-03-22 09:54:16
1353,460,60,5,331.80,194.15,1464.85,2025-07-21 19:30:26,2025-07-27 10:08:09
1354,461,109,4,492.17,11.24,1957.44,2024-04-26 12:46:37,2024-05-01 07:43:50
1355,461,75,4,111.61,40.70,405.74,2024-07-17 20:09:38,2024-07-22 13:32:37
1356,461,114,1,110.52,29.06,81.46,2023-06-25 16:58:54,2023-06-27 13:40:43
1357,462,120,4,331.15,141.78,1182.82,2023-07-11 15:12:41,2023-07-18 03:00:09
1358,462,108,4,221.57,105.46,780.82,2024-11-08 00:58:41,2024-11-10 13:07:12
1359,462,114,3,49.28,16.65,131.19,2024-07-16 01:27:12,2024-07-18 16:40:28
1360,462,49,5,176.09,239.74,640.71,2023-12-03 02:08:40,2023-12-07 21:12:45
1361,463,110,2,317.82,14.33,621.31,2025-11-23 03:40:57,2025-11-24 05:07:00
1362,463,63,4,358.96,254.59,1181.25,2023-12-27 10:48:07,2024-01-03 05:34:20
1363,463,66,2,254.63,75.40,433.86,2025-11-09 12:12:12,2025-11-13 18:35:55
1364,464,1,2,92.47,18.94,166.00,2023-09-04 18:40:59,2023-09-06 21:53:18
1365,464,110,4,291.30,77.92,1087.28,2025-06-09 23:04:17,2025-06-10 23:01:27
1366,464,56,2,349.19,53.85,644.53,2023-01-24 11:59:41,2023-01-30 17:02:19
1367,464,38,5,465.00,595.75,1729.25,2023-04-10 01:57:03,2023-04-16 02:03:59
1368,465,99,5,364.26,361.24,1460.06,2024-07-14 15:24:55,2024-07-19 10:20:51
1369,465,68,1,383.83,111.10,272.73,2025-01-26 05:14:32,2025-01-26 08:50:38
1370,465,111,5,81.82,97.02,312.08,2023-12-06 03:56:07,2023-12-10 15:55:18
1371,465,45,3,80.68,4.35,237.69,2025-01-16 18:56:29,2025-01-23 13:48:47
1372,466,92,3,160.20,25.50,455.10,2025-11-23 20:54:13,2025-11-25 23:07:00
1373,466,17,2,234.25,112.71,355.79,2025-08-26 19:20:21,2025-09-01 10:03:17
1374,466,9,5,300.10,444.22,1056.28,2024-10-01 18:07:56,2024-10-04 20:56:51
1375,466,59,5,401.56,464.43,1543.37,2023-01-04 15:42:22,2023-01-08 12:03:40
1376,467,76,1,49.73,6.35,43.38,2025-06-06 21:55:59,2025-06-07 13:59:33
1377,468,76,1,323.98,45.78,278.20,2025-09-29 06:03:26,2025-10-02 02:17:57
1378,469,41,2,221.56,99.87,343.25,2023-11-23 04:48:09,2023-11-27 07:38:21
1379,470,35,1,499.26,18.24,481.02,2024-11-07 17:53:38,2024-11-12 17:43:51
1380,470,102,4,223.84,3.33,892.03,2023-11-22 02:30:49,2023-11-24 23:09:25
1381,470,94,2,293.05,22.38,563.72,2023-05-28 14:20:55,2023-06-03 00:43:50
1382,470,65,4,372.20,85.32,1403.48,2023-02-14 08:53:05,2023-02-15 18:37:54
1383,470,24,5,57.55,18.90,268.85,2023-01-27 11:35:24,2023-01-29 14:47:56
1384,471,76,1,474.63,81.21,393.42,2023-03-30 13:25:09,2023-04-02 15:41:44
1385,472,14,3,396.83,146.55,1043.94,2025-10-09 04:08:21,2025-10-11 02:20:06
1386,472,51,3,82.22,12.52,234.14,2024-12-06 01:33:00,2024-12-10 23:44:47
1387,472,17,3,120.88,29.65,332.99,2024-03-11 01:30:14,2024-03-11 02:18:44
1388,473,91,2,229.72,125.41,334.03,2024-01-26 03:57:40,2024-02-01 05:07:56
1389,473,54,2,425.77,227.53,624.01,2024-03-21 04:05:03,2024-03-25 11:22:56
1390,473,17,3,353.13,29.81,1029.58,2023-10-31 11:57:24,2023-11-03 12:14:05
1391,473,94,3,472.79,14.74,1403.63,2023-04-16 02:26:39,2023-04-18 02:28:16
1392,473,38,5,194.20,283.87,687.13,2024-03-29 12:13:43,2024-04-04 15:20:33
1393,474,29,3,16.72,7.28,42.88,2024-05-27 07:09:32,2024-05-31 16:16:16
1394,474,48,3,31.34,23.58,70.44,2025-05-17 14:54:43,2025-05-21 02:40:20
1395,475,105,3,495.18,221.86,1263.68,2023-02-04 04:35:48,2023-02-06 08:45:24
1396,476,50,3,188.13,108.35,456.04,2024-09-28 19:16:22,2024-10-03 08:48:36
1397,477,92,4,357.00,86.88,1341.12,2023-04-09 16:10:59,2023-04-12 11:53:52
1398,477,43,4,339.65,265.33,1093.27,2025-05-02 13:29:43,2025-05-04 20:46:31
1399,477,23,5,148.95,149.45,595.30,2025-05-03 05:42:30,2025-05-09 07:40:48
1400,477,77,5,356.13,289.53,1491.12,2023-11-09 21:54:39,2023-11-15 16:36:43
1401,477,64,2,332.59,25.36,639.82,2024-06-21 12:30:38,2024-06-24 01:34:08
1402,478,93,2,48.46,19.87,77.05,2025-07-10 23:49:17,2025-07-14 21:09:26
1403,478,114,3,245.23,193.13,542.56,2023-08-24 00:43:51,2023-08-25 06:16:45
1404,478,67,2,398.68,172.74,624.62,2023-09-04 04:27:33,2023-09-10 18:53:09
1405,478,58,1,53.66,15.79,37.87,2023-08-11 16:21:46,2023-08-15 11:05:49
1406,478,10,1,80.10,15.52,64.58,2023-04-22 17:56:19,2023-04-26 10:29:21
1407,479,59,1,366.06,0.20,365.86,2024-12-28 02:30:18,2024-12-28 14:46:52
1408,479,47,5,70.19,21.98,328.97,2024-10-10 03:10:58,2024-10-15 22:13:10
1409,480,16,1,105.02,8.69,96.33,2024-09-26 08:32:22,2024-09-29 11:24:28
1410,480,10,2,468.22,84.20,852.24,2024-03-26 02:47:45,2024-04-02 02:20:29
1411,481,79,3,491.79,309.84,1165.53,2025-07-22 09:43:52,2025-07-26 05:38:58
1412,481,37,2,12.11,3.06,21.16,2025-10-15 07:43:12,2025-10-19 00:25:16
1413,482,100,5,342.28,411.38,1300.02,2025-10-24 01:30:01,2025-10-28 10:14:19
1414,482,37,3,9.10,0.36,26.94,2025-11-19 03:20:40,2025-11-20 09:37:00
1415,482,58,5,335.38,424.53,1252.37,2025-09-19 00:57:07,2025-09-20 10:33:53
1416,483,105,2,15.68,6.34,25.02,2025-01-08 04:03:24,2025-01-10 08:38:44
1417,483,79,4,68.21,71.10,201.74,2023-07-21 22:26:25,2023-07-28 12:39:46
1418,483,36,4,297.43,192.86,996.86,2025-06-25 11:57:45,2025-06-27 07:50:17
1419,483,110,1,351.80,50.90,300.90,2025-09-27 19:17:56,2025-10-02 21:52:29
1420,483,3,3,179.67,23.04,515.97,2023-04-30 21:12:53,2023-05-04 11:17:52
1421,484,76,5,425.33,341.37,1785.28,2023-02-20 04:06:51,2023-02-22 18:12:39
1422,484,120,1,70.64,10.34,60.30,2024-01-10 11:32:30,2024-01-15 08:22:30
1423,484,117,4,15.39,15.77,45.79,2025-05-03 00:40:12,2025-05-03 12:46:51
1424,484,98,3,129.69,98.63,290.44,2025-02-16 11:42:58,2025-02-20 14:45:33
1425,485,40,3,404.75,267.96,946.29,2024-02-28 02:01:07,2024-02-28 22:09:24
1426,485,41,4,119.35,127.06,350.34,2023-10-31 04:09:54,2023-11-03 17:58:11
1427,485,88,2,49.46,9.89,89.03,2023-10-14 23:36:44,2023-10-17 12:20:54
1428,486,31,5,92.26,127.23,334.07,2024-03-28 11:52:29,2024-04-02 07:10:06
1429,486,90,5,448.15,90.26,2150.49,2023-08-01 09:45:25,2023-08-03 14:20:52
1430,487,83,2,240.89,48.93,432.85,2024-11-01 10:26:01,2024-11-06 23:21:25
1431,487,43,5,266.13,22.46,1308.19,2024-11-28 08:29:56,2024-12-01 12:26:33
1432,488,5,2,56.12,4.11,108.13,2025-09-16 01:11:42,2025-09-20 04:03:44
1433,488,60,1,37.58,10.84,26.74,2024-11-24 18:01:11,2024-11-25 19:54:29
1434,488,31,3,175.75,154.67,372.58,2025-07-09 22:49:28,2025-07-12 16:48:11
1435,488,53,4,89.81,19.80,339.44,2023-04-18 10:22:29,2023-04-22 18:42:43
1436,488,61,3,103.24,56.93,252.79,2024-04-11 21:29:04,2024-04-16 07:19:45
1437,489,19,1,417.93,90.60,327.33,2023-10-05 11:53:16,2023-10-09 21:38:25
1438,489,104,5,40.23,41.89,159.26,2025-01-24 16:11:26,2025-01-29 05:34:20
1439,490,46,1,122.04,22.02,100.02,2023-08-13 01:12:51,2023-08-17 08:41:45
1440,490,42,1,25.57,1.65,23.92,2023-12-03 03:12:42,2023-12-08 22:37:17
1441,490,98,1,148.06,35.55,112.51,2025-08-16 05:40:37,2025-08-21 07:10:12
1442,491,54,4,496.33,372.13,1613.19,2024-12-11 06:52:57,2024-12-13 14:29:11
1443,491,111,4,177.66,160.08,550.56,2025-09-21 04:49:54,2025-09-26 16:03:45
1444,492,99,4,493.08,0.92,1971.40,2025-04-04 19:59:00,2025-04-08 04:45:23
1445,492,39,4,474.31,368.63,1528.61,2023-03-05 22:09:07,2023-03-09 14:32:18
1446,493,44,1,281.21,18.91,262.30,2024-08-11 21:26:03,2024-08-13 10:42:27
1447,493,63,1,498.00,139.38,358.62,2024-07-09 10:57:14,2024-07-11 17:52:50
1448,493,119,4,361.64,17.85,1428.71,2024-04-19 20:07:37,2024-04-25 12:09:22
1449,493,84,2,299.72,77.91,521.53,2025-06-27 02:20:53,2025-06-27 14:19:09
1450,494,38,4,228.84,73.04,842.32,2025-02-09 02:31:41,2025-02-12 00:43:06
1451,494,65,2,372.43,20.37,724.49,2024-04-03 09:33:16,2024-04-06 12:11:49
1452,494,21,4,317.26,349.33,919.71,2024-07-11 23:47:40,2024-07-18 20:30:28
1453,495,51,4,475.36,238.50,1662.94,2025-05-22 11:38:50,2025-05-23 14:12:05
1454,495,49,5,61.71,51.09,257.46,2024-07-03 22:51:35,2024-07-08 16:06:26
1455,495,67,4,214.35,66.46,790.94,2024-12-07 22:15:08,2024-12-10 12:04:27
1456,496,37,4,212.29,38.28,810.88,2025-07-09 11:32:10,2025-07-14 23:39:53
1457,496,43,1,343.47,11.25,332.22,2025-08-30 13:27:23,2025-09-06 04:28:04
1458,496,15,4,41.91,1.48,166.16,2023-07-24 01:07:07,2023-07-25 19:44:28
1459,496,118,1,474.28,68.23,406.05,2025-02-10 17:47:55,2025-02-10 23:43:31
1460,497,30,1,454.55,2.24,452.31,2025-07-06 12:56:03,2025-07-10 01:31:17
1461,497,67,5,163.61,199.68,618.37,2025-04-05 17:00:24,2025-04-12 12:20:11
1462,497,24,5,415.03,341.37,1733.78,2023-02-27 12:53:41,2023-03-01 02:15:13
1463,498,48,5,451.72,42.61,2215.99,2024-05-20 19:11:53,2024-05-22 15:12:29
1464,498,93,1,366.35,8.48,357.87,2023-11-27 06:40:07,2023-11-30 11:54:07
1465,498,27,5,387.72,12.06,1926.54,2025-08-17 17:22:34,2025-08-22 09:43:20
1466,498,66,5,134.94,42.70,632.00,2025-09-29 19:24:28,2025-10-04 02:19:21
1467,498,107,3,312.62,31.18,906.68,2023-03-13 02:39:37,2023-03-15 19:51:27
1468,499,104,4,311.52,253.33,992.75,2024-12-24 20:44:25,2024-12-31 19:20:10
1469,499,83,3,218.69,137.05,519.02,2025-07-13 02:32:55,2025-07-19 21:22:37
1470,500,96,3,451.70,314.75,1040.35,2023-09-09 21:58:16,2023-09-11 15:30:48
1471,500,82,3,455.35,78.39,1287.66,2023-11-06 20:40:53,2023-11-08 11:14:33
1472,500,14,3,89.72,66.01,203.15,2023-12-29 18:01:50,2024-01-04 04:38:43
1473,501,22,5,419.09,308.72,1786.73,2025-01-25 23:22:29,2025-01-30 23:09:23
1474,501,44,5,85.17,33.75,392.10,2023-09-09 01:15:01,2023-09-11 23:31:59
1475,501,34,2,129.09,67.34,190.84,2023-11-06 13:44:51,2023-11-08 13:14:49
1476,502,26,2,329.15,162.97,495.33,2025-11-23 00:16:26,2025-11-25 10:22:33
1477,502,42,5,280.68,135.39,1268.01,2023-08-04 21:20:51,2023-08-05 21:04:23
1478,502,109,5,73.49,71.13,296.32,2024-05-18 21:44:49,2024-05-21 13:24:58
1479,503,51,3,294.18,45.72,836.82,2024-01-30 03:20:43,2024-02-04 06:11:14
1480,503,78,5,430.94,565.92,1588.78,2024-03-12 09:05:27,2024-03-17 15:39:30
1481,503,80,1,308.95,52.41,256.54,2025-03-18 17:00:17,2025-03-21 05:54:51
1482,503,53,1,489.28,38.64,450.64,2024-05-11 01:06:36,2024-05-17 01:58:15
1483,504,61,1,155.12,26.77,128.35,2025-11-20 19:45:45,2025-11-27 13:52:13
1484,505,15,2,20.94,5.21,36.67,2025-02-16 02:41:29,2025-02-18 23:47:31
1485,506,85,1,298.45,56.63,241.82,2025-07-23 21:29:13,2025-07-27 07:20:19
1486,506,86,1,467.75,56.63,411.12,2023-05-20 00:24:06,2023-05-26 14:01:56
1487,506,112,3,254.15,222.99,539.46,2025-10-18 21:36:47,2025-10-24 12:37:40
1488,506,53,4,191.49,177.70,588.26,2023-10-22 22:39:36,2023-10-23 01:57:45
1489,506,66,3,107.02,65.65,255.41,2024-01-15 05:46:32,2024-01-17 20:01:33
1490,507,13,3,170.94,153.58,359.24,2025-04-27 06:59:55,2025-05-01 22:27:50
1491,507,63,1,130.79,11.11,119.68,2025-04-21 10:34:07,2025-04-28 01:51:41
1492,507,6,5,171.88,143.60,715.80,2023-01-19 04:42:28,2023-01-24 13:35:58
1493,508,89,3,186.47,132.66,426.75,2025-02-08 08:12:27,2025-02-15 00:59:52
1494,508,1,1,37.84,2.63,35.21,2023-10-11 10:24:59,2023-10-14 05:02:06
1495,508,8,3,195.47,120.32,466.09,2025-09-23 07:39:28,2025-09-29 21:21:57
1496,508,66,3,473.20,103.61,1315.99,2025-02-24 07:56:43,2025-02-27 09:38:06
