customer_id,order_id,store_id,interaction_type,channel,subject,message,rating,metadata_json
234,494,5,email_open,web,Email Open #200,Sample interaction 200 of type email_open via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
247,78,3,review,store,Review #201,Sample interaction 201 of type review via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
94,93,7,page_view,email,Page View #202,Sample interaction 202 of type page_view via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
32,466,6,support_ticket,support,Support Ticket #203,Sample interaction 203 of type support_ticket via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
211,654,6,add_to_cart,mobile_app,Add To Cart #204,Sample interaction 204 of type add_to_cart via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
7,635,9,email_open,support,Email Open #205,Sample interaction 205 of type email_open via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
166,65,8,support_ticket,store,Support Ticket #206,Sample interaction 206 of type support_ticket via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
36,47,1,support_ticket,store,Support Ticket #207,Sample interaction 207 of type support_ticket via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
25,241,9,purchase,store,Purchase #208,Sample interaction 208 of type purchase via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
95,687,9,email_click,support,Email Click #209,Sample interaction 209 of type email_click via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
227,425,2,store_visit,support,Store Visit #210,Sample interaction 210 of type store_visit via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
241,287,1,email_open,mobile_app,Email Open #211,Sample interaction 211 of type email_open via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
114,242,6,add_to_cart,email,Add To Cart #212,Sample interaction 212 of type add_to_cart via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
231,661,6,page_view,store,Page View #213,Sample interaction 213 of type page_view via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
49,126,8,add_to_cart,mobile_app,Add To Cart #214,Sample interaction 214 of type add_to_cart via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
249,22,1,email_open,mobile_app,Email Open #215,Sample interaction 215 of type email_open via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
202,579,4,add_to_cart,support,Add To Cart #216,Sample interaction 216 of type add_to_cart via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
151,222,4,email_open,mobile_app,Email Open #217,Sample interaction 217 of type email_open via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
1,284,3,purchase,support,Purchase #218,Sample interaction 218 of type purchase via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
205,179,2,page_view,mobile_app,Page View #219,Sample interaction 219 of type page_view via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
92,244,6,page_view,mobile_app,Page View #220,Sample interaction 220 of type page_view via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
14,130,7,add_to_cart,web,Add To Cart #221,Sample interaction 221 of type add_to_cart via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
115,797,6,add_to_cart,store,Add To Cart #222,Sample interaction 222 of type add_to_cart via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
57,630,1,support_ticket,store,Support Ticket #223,Sample interaction 223 of type support_ticket via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
16,491,7,email_click,web,Email Click #224,Sample interaction 224 of type email_click via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
183,455,2,add_to_cart,email,Add To Cart #225,Sample interaction 225 of type add_to_cart via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
38,68,3,support_ticket,support,Support Ticket #226,Sample interaction 226 of type support_ticket via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
141,730,6,email_click,support,Email Click #227,Sample interaction 227 of type email_click via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
76,465,9,email_click,web,Email Click #228,Sample interaction 228 of type email_click via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
219,671,9,review,store,Review #229,Sample interaction 229 of type review via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
228,234,7,email_open,store,Email Open #230,Sample interaction 230 of type email_open via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
107,748,2,email_open,store,Email Open #231,Sample interaction 231 of type email_open via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
171,262,6,purchase,store,Purchase #232,Sample interaction 232 of type purchase via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
24,88,2,email_click,web,Email Click #233,Sample interaction 233 of type email_click via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
208,134,9,page_view,support,Page View #234,Sample interaction 234 of type page_view via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
144,338,2,email_click,email,Email Click #235,Sample interaction 235 of type email_click via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
223,739,1,support_ticket,support,Support Ticket #236,Sample interaction 236 of type support_ticket via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
91,107,9,review,mobile_app,Review #237,Sample interaction 237 of type review via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
58,111,6,email_open,web,Email Open #238,Sample interaction 238 of type email_open via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
147,232,7,page_view,support,Page View #239,Sample interaction 239 of type page_view via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
8,185,5,support_ticket,email,Support Ticket #240,Sample interaction 240 of type support_ticket via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
2,186,3,email_click,web,Email Click #241,Sample interaction 241 of type email_click via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
190,649,1,add_to_cart,support,Add To Cart #242,Sample interaction 242 of type add_to_cart via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
97,430,8,email_open,mobile_app,Email Open #243,Sample interaction 243 of type email_open via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
80,739,6,add_to_cart,web,Add To Cart #244,Sample interaction 244 of type add_to_cart via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
41,773,1,add_to_cart,email,Add To Cart #245,Sample interaction 245 of type add_to_cart via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
170,435,8,store_visit,store,Store Visit #246,Sample interaction 246 of type store_visit via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
56,774,9,add_to_cart,email,Add To Cart #247,Sample interaction 247 of type add_to_cart via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
29,291,8,support_ticket,web,Support Ticket #248,Sample interaction 248 of type support_ticket via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
102,614,1,page_view,mobile_app,Page View #249,Sample interaction 249 of type page_view via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
243,217,3,support_ticket,email,Support Ticket #250,Sample interaction 250 of type support_ticket via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
31,8,8,email_click,mobile_app,Email Click #251,Sample interaction 251 of type email_click via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
98,546,4,email_open,web,Email Open #252,Sample interaction 252 of type email_open via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
221,760,1,email_click,web,Email Click #253,Sample interaction 253 of type email_click via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
236,80,6,email_click,support,Email Click #254,Sample interaction 254 of type email_click via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
182,656,7,support_ticket,web,Support Ticket #255,Sample interaction 255 of type support_ticket via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
6,333,3,store_visit,email,Store Visit #256,Sample interaction 256 of type store_visit via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
112,109,4,email_click,support,Email Click #257,Sample interaction 257 of type email_click via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
135,81,7,support_ticket,email,Support Ticket #258,Sample interaction 258 of type support_ticket via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
86,798,3,add_to_cart,support,Add To Cart #259,Sample interaction 259 of type add_to_cart via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
136,523,4,email_open,email,Email Open #260,Sample interaction 260 of type email_open via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
61,106,3,support_ticket,mobile_app,Support Ticket #261,Sample interaction 261 of type support_ticket via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
155,157,2,purchase,store,Purchase #262,Sample interaction 262 of type purchase via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
194,578,8,email_open,email,Email Open #263,Sample interaction 263 of type email_open via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
113,70,8,store_visit,email,Store Visit #264,Sample interaction 264 of type store_visit via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
152,58,6,add_to_cart,email,Add To Cart #265,Sample interaction 265 of type add_to_cart via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
116,39,1,email_open,email,Email Open #266,Sample interaction 266 of type email_open via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
166,93,9,email_click,store,Email Click #267,Sample interaction 267 of type email_click via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
142,757,1,store_visit,support,Store Visit #268,Sample interaction 268 of type store_visit via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
83,620,8,purchase,web,Purchase #269,Sample interaction 269 of type purchase via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
27,352,2,purchase,web,Purchase #270,Sample interaction 270 of type purchase via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
182,449,8,purchase,email,Purchase #271,Sample interaction 271 of type purchase via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
235,290,7,email_click,email,Email Click #272,Sample interaction 272 of type email_click via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
14,647,6,add_to_cart,email,Add To Cart #273,Sample interaction 273 of type add_to_cart via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
143,695,7,support_ticket,email,Support Ticket #274,Sample interaction 274 of type support_ticket via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
224,154,6,add_to_cart,support,Add To Cart #275,Sample interaction 275 of type add_to_cart via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
235,359,5,email_click,mobile_app,Email Click #276,Sample interaction 276 of type email_click via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
182,87,5,email_click,email,Email Click #277,Sample interaction 277 of type email_click via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
172,720,9,add_to_cart,store,Add To Cart #278,Sample interaction 278 of type add_to_cart via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
93,19,6,support_ticket,mobile_app,Support Ticket #279,Sample interaction 279 of type support_ticket via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
88,785,8,review,mobile_app,Review #280,Sample interaction 280 of type review via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
40,80,5,add_to_cart,support,Add To Cart #281,Sample interaction 281 of type add_to_cart via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
214,757,9,page_view,email,Page View #282,Sample interaction 282 of type page_view via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
34,612,7,purchase,mobile_app,Purchase #283,Sample interaction 283 of type purchase via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
213,710,3,store_visit,web,Store Visit #284,Sample interaction 284 of type store_visit via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
94,693,4,store_visit,support,Store Visit #285,Sample interaction 285 of type store_visit via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
193,767,8,review,support,Review #286,Sample interaction 286 of type review via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
80,481,4,email_open,support,Email Open #287,Sample interaction 287 of type email_open via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
119,788,5,email_click,support,Email Click #288,Sample interaction 288 of type email_click via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
108,166,4,purchase,email,Purchase #289,Sample interaction 289 of type purchase via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
165,493,6,add_to_cart,support,Add To Cart #290,Sample interaction 290 of type add_to_cart via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
73,86,3,support_ticket,store,Support Ticket #291,Sample interaction 291 of type support_ticket via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
